entity,label,context,source_url,source_title
up to a week,DATE,Typically one eye is affected after an incubation period of up to a week.,https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
three weeks,DATE,The symptoms may last around 10 days to three weeks.,https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
blurred vision,SYMPTOM,"It may be is associated with blurred vision, photophobia and swelling of the conjunctiva.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
swelling,SYMPTOM,"It may be is associated with blurred vision, photophobia and swelling of the conjunctiva.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
one-year,DATE,Children under the age of one-year appear particularly vulnerable.,https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
three-days,DATE,"However, it usually resolves within three-days.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
AIDS,DISEASE,"Meningism may occur in adenovirus associated meningoencephalitis, which may occur in people with weakened immune systems such as with AIDS or lymphoma.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
lymphoma,DISEASE,"Meningism may occur in adenovirus associated meningoencephalitis, which may occur in people with weakened immune systems such as with AIDS or lymphoma.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
itching,SYMPTOM,"Other signs and symptoms depend on other complications such as dark urine, itching and jaundice in hepatitis, generally in people who have a weakened immune system.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
jaundice,SYMPTOM,"Other signs and symptoms depend on other complications such as dark urine, itching and jaundice in hepatitis, generally in people who have a weakened immune system.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
Cause,GPE,"Cause and mechanism Adenovirus infection in humans are generally caused by Adenoviruses types B, C, E and F.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
months or years,DATE,"Some types are capable of establishing persistent asymptomatic infections in tonsils, adenoids, and intestines of infected hosts, and shedding can occur for months or years.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
epidemic keratoconjunctivitis,PERSON,"Other types cause sporadic infection and occasional outbreaks; for example, epidemic keratoconjunctivitis is associated with adenovirus serotypes 8, 19, and 37.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
ARD,ORG,ARD is most often associated with adenovirus types 4 and 7 in the United States.,https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
the United States,GPE,ARD is most often associated with adenovirus types 4 and 7 in the United States.,https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
Enteric,ORG,"Enteric adenoviruses 40 and 41 cause gastroenteritis, usually in children.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
the late winter,DATE,"Outbreaks of adenovirus-associated respiratory disease have been more common in the late winter, spring, and early summer; however, adenovirus infections can occur throughout the year.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
early summer,DATE,"Outbreaks of adenovirus-associated respiratory disease have been more common in the late winter, spring, and early summer; however, adenovirus infections can occur throughout the year.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
obesity,DISEASE,"Several adenoviruses, including Ad5, Ad9, Ad31, Ad36, Ad37, and SMAM1, have at least some evidence of causation of obesity in animals, adipogenesis in cells, or association with human obesity.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
RSV,ORG,"Other conditions that appear similar include whooping cough, influenza, parainfluenza, and respiratory syncytial virus (RSV).",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
"Prevention

Infection",ORG,"Prevention  Infection by adenovirus may be prevented by washing hands, avoiding touching own eyes, mouth and nose before washing hands and avoiding being near sick people.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
weeks,DATE,"Prognosis After recovery from adenovirus infection, the virus can be carried for weeks or months.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
months,DATE,"Prognosis After recovery from adenovirus infection, the virus can be carried for weeks or months.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
Swyer-James Syndrome,ORG,"Adenovirus can cause severe necrotizing pneumonia in which all or part of a lung has increased translucency radiographically, which is called Swyer-James Syndrome.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
"Epidemiology
Adenovirus",ORG,"Epidemiology Adenovirus infections occur sporadically throughout the year, and outbreaks can occur particularly in winter and spring.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
two-year,DATE,"Under two-year olds are particularly susceptible to adenovirus gastroenteritis by types 40 and 41, with type 41 being more common than type 40.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
40 and,DATE,"Under two-year olds are particularly susceptible to adenovirus gastroenteritis by types 40 and 41, with type 41 being more common than type 40.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
type-40/41,ORG,The impact of type-40/41 adenovirus diarrhoea  is possibly underestimated.,https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
Rowe et al.,ORG,History The first adenoviral strains were isolated from adenoids in 1953 by Rowe et al.,https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
Texas,GPE,"The illness made headlines in Texas in September 2007, when a so-called ""boot camp flu"" sickened hundreds at Lackland Air Force Base in San Antonio.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
September 2007,DATE,"The illness made headlines in Texas in September 2007, when a so-called ""boot camp flu"" sickened hundreds at Lackland Air Force Base in San Antonio.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
Lackland Air Force Base,ORG,"The illness made headlines in Texas in September 2007, when a so-called ""boot camp flu"" sickened hundreds at Lackland Air Force Base in San Antonio.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
San Antonio,GPE,"The illness made headlines in Texas in September 2007, when a so-called ""boot camp flu"" sickened hundreds at Lackland Air Force Base in San Antonio.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
New Jersey,GPE,"In 2018, outbreaks occurred in an adult nursing home in New Jersey, and a college campus in Maryland.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
Maryland,GPE,"In 2018, outbreaks occurred in an adult nursing home in New Jersey, and a college campus in Maryland.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
COVID-19,DISEASE,"In 2020, as a result of infection control measures during the COVID-19 pandemic, rates of adenovirus diarrhoea declined significantly in China.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
China,GPE,"In 2020, as a result of infection control measures during the COVID-19 pandemic, rates of adenovirus diarrhoea declined significantly in China.",https://en.wikipedia.org/wiki/Adenovirus_infection,Adenovirus infection
The Africa Centres for Disease Control and Prevention (Africa CDC,ORG,The Africa Centres for Disease Control and Prevention (Africa CDC) is a public health agency of the African Union to support the public health initiatives of member states and strengthen the capacity of their health institutions to deal with disease threats.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
the African Union,ORG,The Africa Centres for Disease Control and Prevention (Africa CDC) is a public health agency of the African Union to support the public health initiatives of member states and strengthen the capacity of their health institutions to deal with disease threats.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
CDC,ORG,"The idea of an African CDC was proposed by the government of Ethiopia in 2013, during a TB/HIV special summit in Abuja, Nigeria.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Ethiopia,GPE,"The idea of an African CDC was proposed by the government of Ethiopia in 2013, during a TB/HIV special summit in Abuja, Nigeria.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
TB,ORG,"The idea of an African CDC was proposed by the government of Ethiopia in 2013, during a TB/HIV special summit in Abuja, Nigeria.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
HIV,DISEASE,"The idea of an African CDC was proposed by the government of Ethiopia in 2013, during a TB/HIV special summit in Abuja, Nigeria.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
"Abuja, Nigeria",GPE,"The idea of an African CDC was proposed by the government of Ethiopia in 2013, during a TB/HIV special summit in Abuja, Nigeria.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
January 2017,DATE,"From 2013 to 2016, the modalities and statute of Africa CDC were developed, and the specialized agency was officially launched in January 2017.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Addis Ababa,GPE,"The agency is headquartered in Addis Ababa, Ethiopia.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
the 26th Ordinary Assembly of Heads of State and Government,ORG,History The Africa CDC was established in 2016 by the 26th Ordinary Assembly of Heads of State and Government to improve coordination among health institutions among African Union member states in dealing with disease threats.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
African Union,ORG,History The Africa CDC was established in 2016 by the 26th Ordinary Assembly of Heads of State and Government to improve coordination among health institutions among African Union member states in dealing with disease threats.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Tuberculosis,DISEASE,"African Union member states had first considered the idea of establishing a continent wide public health agency in 2013 at an AU Special Summit on HIV, Tuberculosis and Malaria in Abuja Nigeria (July 2013).",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Malaria,DISEASE,"African Union member states had first considered the idea of establishing a continent wide public health agency in 2013 at an AU Special Summit on HIV, Tuberculosis and Malaria in Abuja Nigeria (July 2013).",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Abuja Nigeria,GPE,"African Union member states had first considered the idea of establishing a continent wide public health agency in 2013 at an AU Special Summit on HIV, Tuberculosis and Malaria in Abuja Nigeria (July 2013).",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
July 2013,DATE,"African Union member states had first considered the idea of establishing a continent wide public health agency in 2013 at an AU Special Summit on HIV, Tuberculosis and Malaria in Abuja Nigeria (July 2013).",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
The Africa Centers for Disease Control and Prevention (Africa CDC,ORG,"The Africa Centers for Disease Control and Prevention (Africa CDC) was first conceptualized by Ethiopian diaspora physician Dr. Tesfaye M. Bayleyegn on December 3, 2012.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Ethiopian diaspora,PERSON,"The Africa Centers for Disease Control and Prevention (Africa CDC) was first conceptualized by Ethiopian diaspora physician Dr. Tesfaye M. Bayleyegn on December 3, 2012.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Tesfaye M. Bayleyegn,PERSON,"The Africa Centers for Disease Control and Prevention (Africa CDC) was first conceptualized by Ethiopian diaspora physician Dr. Tesfaye M. Bayleyegn on December 3, 2012.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
"December 3, 2012",DATE,"The Africa Centers for Disease Control and Prevention (Africa CDC) was first conceptualized by Ethiopian diaspora physician Dr. Tesfaye M. Bayleyegn on December 3, 2012.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Frew Lemma,PERSON,"The initial concept note was shared with colleagues and later with the late Dr. Frew Lemma, Advisor to the Ethiopian Minister of Health.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Advisor,ORG,"The initial concept note was shared with colleagues and later with the late Dr. Frew Lemma, Advisor to the Ethiopian Minister of Health.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Lemma,PERSON,"Dr. Lemma subsequently presented the proposal to Dr. Kesetebirhan Admasu, then Minister of Health.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Kesetebirhan Admasu,PERSON,"Dr. Lemma subsequently presented the proposal to Dr. Kesetebirhan Admasu, then Minister of Health.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
The Ministry of Health,ORG,The Ministry of Health endorsed the initiative and began coordinating with the Ministry of Foreign Affairs and senior government officials.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
the Ministry of Foreign Affairs,ORG,The Ministry of Health endorsed the initiative and began coordinating with the Ministry of Foreign Affairs and senior government officials.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
West Africa,GPE,"The Ebola epidemic in West Africa in 2014 accelerated the establishment of the Africa CDC, and also shaped perceptions of what its main purpose was to be and strengthened the importance of health emergency prevention and response.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
July 2015,DATE,"In July 2015, the African Union Ministers of Health meeting in Malabo had adopted the Statute of the Africa CDC, which called for fast-tracking the establishment of the institution.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
the African Union Ministers of Health,ORG,"In July 2015, the African Union Ministers of Health meeting in Malabo had adopted the Statute of the Africa CDC, which called for fast-tracking the establishment of the institution.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Malabo,GPE,"In July 2015, the African Union Ministers of Health meeting in Malabo had adopted the Statute of the Africa CDC, which called for fast-tracking the establishment of the institution.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
the Statute of the Africa CDC,ORG,"In July 2015, the African Union Ministers of Health meeting in Malabo had adopted the Statute of the Africa CDC, which called for fast-tracking the establishment of the institution.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Abatu Manew,ORG,Abatu Manew (አባቱ ማነው – “Who is the Father?”) is an Amharic-language book authored and published by Tesfaye M. Bayleyegn.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Amazon,ORG,The book is available for purchase on Amazon.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
COVID-19,DISEASE,"2019–21 COVID-19 pandemic The Africa CDC has played a role in responding to the global 2019–20 COVID-19 pandemic, which has affected Africa.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
The Africa CDC,ORG,"2019–21 COVID-19 pandemic The Africa CDC has played a role in responding to the global 2019–20 COVID-19 pandemic, which has affected Africa.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
early April 2020,DATE,"In early April 2020, Director Dr John Nkengasong condemned remarks by two French scientists Professors Jean-Paul Mira and Camille Locht suggesting that a potential tuberculosis vaccine for the coronavirus be test in Africa as ""disgusting and racist"".",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
John Nkengasong,PERSON,"In early April 2020, Director Dr John Nkengasong condemned remarks by two French scientists Professors Jean-Paul Mira and Camille Locht suggesting that a potential tuberculosis vaccine for the coronavirus be test in Africa as ""disgusting and racist"".",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Professors Jean-Paul Mira,ORG,"In early April 2020, Director Dr John Nkengasong condemned remarks by two French scientists Professors Jean-Paul Mira and Camille Locht suggesting that a potential tuberculosis vaccine for the coronavirus be test in Africa as ""disgusting and racist"".",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Camille Locht,PERSON,"In early April 2020, Director Dr John Nkengasong condemned remarks by two French scientists Professors Jean-Paul Mira and Camille Locht suggesting that a potential tuberculosis vaccine for the coronavirus be test in Africa as ""disgusting and racist"".",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Dr Mira,PERSON,Dr Mira has since apologized for his remarks.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
2 May 2020,DATE,"On 2 May 2020, the Africa CDC confirmed had nearly 40,000 cases, nearly 1,700 deaths, and more than 13,000 recoveries, and that COVID-19 had occurred in 53 African countries.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
"June 18, 2020",DATE,"As of June 18, 2020, Africa CDC reported that 52 African Union Member States recorded a number of 267,519 cases, 7197 deaths, and 122,661 recoveries.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Egypt,GPE,"Egypt, Algeria, and South Africa were considered the countries with the highest risk to import the virus and with a moderate to high capability to block the virus outbreak.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Algeria,GPE,"Egypt, Algeria, and South Africa were considered the countries with the highest risk to import the virus and with a moderate to high capability to block the virus outbreak.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
South Africa,GPE,"Egypt, Algeria, and South Africa were considered the countries with the highest risk to import the virus and with a moderate to high capability to block the virus outbreak.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
the Jack Ma Foundation,ORG,The Africa CDC has also worked with the Jack Ma Foundation to distribute COVID-19 testing kits throughout the continent.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
7 May,DATE,"In 7 May, Dr Nkengasong disputed Tanzanian President John Magufuli's criticism that these tests were faulty and giving too many false positives.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Nkengasong,PERSON,"In 7 May, Dr Nkengasong disputed Tanzanian President John Magufuli's criticism that these tests were faulty and giving too many false positives.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
John Magufuli,PERSON,"In 7 May, Dr Nkengasong disputed Tanzanian President John Magufuli's criticism that these tests were faulty and giving too many false positives.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
6 January 2021,DATE,"On 6 January 2021, the Africa CDC reported that the total number of cases in Africa has reached 2,854,971 while the death toll has reached 67,986 and that 2,361,900 have recovered.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
"May 21, 2021",DATE,"On May 21, 2021, 55 member states of the African Union declared 4,732,150 cases, 127,612 deaths, and 4,238,275 recoveries.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
13 April 2021,DATE,"On 13 April 2021, the Partnership for African Vaccine Manufacturing was launched, aiming to increase vaccine production in Africa.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
the Partnership for African Vaccine Manufacturing,ORG,"On 13 April 2021, the Partnership for African Vaccine Manufacturing was launched, aiming to increase vaccine production in Africa.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Rwanda,GPE,"Rwanda, Senegal, and South Africa were identified as countries where mRNA vaccines might be produced.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Senegal,GPE,"Rwanda, Senegal, and South Africa were identified as countries where mRNA vaccines might be produced.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
An African Epidemics Fund,ORG,An African Epidemics Fund was agreed to in a February 2022 meeting.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
February 2022,DATE,An African Epidemics Fund was agreed to in a February 2022 meeting.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
July 2023,DATE,It is expected that its governance framework will be in place by July 2023.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
the World Bank's Pandemic Fund,ORG,"Separately, the Africa CDC is seeking ""implementing entity"" status in the World Bank's Pandemic Fund.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
August 2024,DATE,"Mpox In August 2024, Africa CDC declared the 2024 mpox outbreak a Public Health Emergency of Continental Security, as it spread into other African countries from the Democratic Republic of the Congo.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
a Public Health Emergency of,ORG,"Mpox In August 2024, Africa CDC declared the 2024 mpox outbreak a Public Health Emergency of Continental Security, as it spread into other African countries from the Democratic Republic of the Congo.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Continental Security,ORG,"Mpox In August 2024, Africa CDC declared the 2024 mpox outbreak a Public Health Emergency of Continental Security, as it spread into other African countries from the Democratic Republic of the Congo.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
the Democratic Republic of the Congo,GPE,"Mpox In August 2024, Africa CDC declared the 2024 mpox outbreak a Public Health Emergency of Continental Security, as it spread into other African countries from the Democratic Republic of the Congo.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Organizational,ORG,"Organizational structure  The Africa CDC is based at the Africa CDC Coordinating Centre in Addis Ababa, Ethiopia, which also contains the agency's Emergency Operations Centre.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Emergency Operations Centre,ORG,"Organizational structure  The Africa CDC is based at the Africa CDC Coordinating Centre in Addis Ababa, Ethiopia, which also contains the agency's Emergency Operations Centre.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Ahmed Ogwell Ouma,PERSON,The agency were led by Director Dr John Nkengasong and Deputy Director Ahmed Ogwell Ouma.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Executive Office,ORG,"Besides its Executive Office and a Science and Programme Office, the agency also has several divisions dealing with ""policy, health diplomacy, and communication,"" ""management and administration,"" ""surveillance and disease intelligence,"" ""laboratory systems and networks,"" ""emergency preparedness and ",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Science and Programme Office,ORG,"Besides its Executive Office and a Science and Programme Office, the agency also has several divisions dealing with ""policy, health diplomacy, and communication,"" ""management and administration,"" ""surveillance and disease intelligence,"" ""laboratory systems and networks,"" ""emergency preparedness and ",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
February 2023,DATE,""" Since February 2023, the General Director appointed by the AU assembly is  Dr Jean Kaseya from the Democratic Republic of the Congo.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Jean Kaseya,PERSON,""" Since February 2023, the General Director appointed by the AU assembly is  Dr Jean Kaseya from the Democratic Republic of the Congo.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Nigeria,GPE,"The Africa CDC also has regional collaboration centres in Egypt, Nigeria, Gabon, Zambia and Kenya; which cover Northern Africa, Western Africa, Central Africa, Southern Africa, and Eastern Africa respectively.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Gabon,GPE,"The Africa CDC also has regional collaboration centres in Egypt, Nigeria, Gabon, Zambia and Kenya; which cover Northern Africa, Western Africa, Central Africa, Southern Africa, and Eastern Africa respectively.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Zambia,GPE,"The Africa CDC also has regional collaboration centres in Egypt, Nigeria, Gabon, Zambia and Kenya; which cover Northern Africa, Western Africa, Central Africa, Southern Africa, and Eastern Africa respectively.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Kenya,GPE,"The Africa CDC also has regional collaboration centres in Egypt, Nigeria, Gabon, Zambia and Kenya; which cover Northern Africa, Western Africa, Central Africa, Southern Africa, and Eastern Africa respectively.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Western Africa,GPE,"The Africa CDC also has regional collaboration centres in Egypt, Nigeria, Gabon, Zambia and Kenya; which cover Northern Africa, Western Africa, Central Africa, Southern Africa, and Eastern Africa respectively.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Central Africa,GPE,"The Africa CDC also has regional collaboration centres in Egypt, Nigeria, Gabon, Zambia and Kenya; which cover Northern Africa, Western Africa, Central Africa, Southern Africa, and Eastern Africa respectively.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Southern Africa,GPE,"The Africa CDC also has regional collaboration centres in Egypt, Nigeria, Gabon, Zambia and Kenya; which cover Northern Africa, Western Africa, Central Africa, Southern Africa, and Eastern Africa respectively.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Pathogen Genomics Intelligence Institute,ORG,The Africa CDC also runs a specialised Pathogen Genomics Intelligence Institute and an Institute for Workforce Development.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Institute for Workforce Development,ORG,The Africa CDC also runs a specialised Pathogen Genomics Intelligence Institute and an Institute for Workforce Development.,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
China,GPE,"Buildings In 2018, at the Beijing Summit of the Forum on China–Africa Cooperation, China announced the construction of the African CDC headquarters as a flagship project in its partnership with Africa, following the success of the AU Conference Center and Office Complex.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
